x,y,n
15.7309,-2.0075,116
15.7309,-0.825,174
15.7309,2.7227,261
15.7309,3.9053,116
15.7309,5.0879,116
15.7309,7.453,175
15.7309,8.6355,174
15.7309,12.1832,174
15.7309,13.3658,116
15.7309,14.5484,116
15.7309,15.7309,116
15.7309,16.9135,116
15.7309,19.2786,117
15.7309,20.4612,143
15.7309,21.6438,118
15.7309,22.8263,3
15.7309,24.0089,116
15.7309,25.1915,116
15.7309,27.5566,131
15.7309,31.1043,125
15.7309,32.2868,136
15.7309,34.652,20
15.7309,35.8345,161
15.7309,37.0171,251
15.7309,39.3822,174
15.7309,40.5648,26
15.7309,41.7474,132
15.7309,42.9299,174
15.7309,46.4776,58
15.7309,47.6602,117
15.7309,50.0253,58
15.7309,51.2079,174
15.7309,53.573,174
15.7309,54.7556,116
15.7309,55.9381,116
15.7309,57.1207,116
15.7309,58.3033,116
15.7309,60.6684,174
15.7309,64.2161,174
15.7309,65.3987,77
15.7309,66.5812,99
15.7309,67.7638,31
15.7309,68.9464,143
15.7309,70.1289,116
15.7309,72.4941,261
15.7309,74.8592,261
15.7309,78.4069,116
15.7309,79.5894,17
15.7309,83.1371,174
15.7309,85.5023,232
15.7309,87.8674,174
15.7309,90.2325,174
15.7309,93.7802,116
15.7309,96.1453,87
15.7309,99.693,148
15.7309,102.0582,174
15.7309,106.7884,174
15.7309,109.1536,174
15.7309,111.5187,116
15.7309,119.7966,87
15.7309,124.5269,87
16.9135,-122.6291,116
16.9135,-119.0815,116
16.9135,-115.5338,58
16.9135,-113.1686,116
16.9135,-110.8035,116
16.9135,-107.2558,40
16.9135,-104.8907,127
16.9135,-102.5255,174
16.9135,-100.1604,174
16.9135,-94.2476,152
16.9135,-91.8825,173
16.9135,-90.6999,1
16.9135,-89.5173,174
16.9135,-87.1522,174
16.9135,-85.9696,116
16.9135,-81.2394,261
16.9135,-78.8742,116
16.9135,-76.5091,116
16.9135,-75.3266,116
16.9135,-74.144,174
16.9135,-71.7789,174
16.9135,-70.5963,116
16.9135,-67.0486,145
16.9135,-65.866,87
16.9135,-64.6835,145
16.9135,-62.3183,243
16.9135,-61.1358,18
16.9135,-59.9532,174
16.9135,-58.7706,116
16.9135,-55.223,174
16.9135,-51.6753,87
16.9135,-50.4927,87
16.9135,-49.3101,174
16.9135,-48.1276,116
16.9135,-45.7624,116
16.9135,-43.3973,174
16.9135,-42.2147,174
16.9135,-39.8496,174
16.9135,-38.667,174
16.9135,-36.3019,116
16.9135,-35.1193,174
16.9135,-32.7542,174
16.9135,-30.3891,174
16.9135,-29.2065,150
16.9135,-28.024,24
16.9135,-26.8414,174
16.9135,-25.6588,116
16.9135,-22.1111,116
16.9135,-20.9286,116
16.9135,-19.746,174
16.9135,-17.3809,174
16.9135,-15.0157,116
16.9135,-13.8332,58
16.9135,-12.6506,174
16.9135,-10.2855,241
16.9135,-7.9204,174
16.9135,-6.7378,116
16.9135,-5.5552,116
16.9135,-3.1901,174
16.9135,-0.825,174
16.9135,0.3576,174
16.9135,2.7227,174
16.9135,3.9053,98
16.9135,5.0879,18
16.9135,6.2704,174
16.9135,7.453,174
16.9135,9.8181,54
16.9135,11.0007,174
16.9135,12.1832,137
16.9135,13.3658,58
16.9135,16.9135,116
16.9135,18.0961,131
16.9135,19.2786,13
16.9135,20.4612,116
16.9135,22.8263,116
16.9135,24.0089,174
16.9135,26.374,116
16.9135,27.5566,130
16.9135,29.9217,174
16.9135,33.4694,261
16.9135,35.8345,78
16.9135,37.0171,10
16.9135,40.5648,103
16.9135,42.9299,174
16.9135,45.2951,174
16.9135,46.4776,171
16.9135,47.6602,57
16.9135,50.0253,116
16.9135,54.7556,174
16.9135,57.1207,174
16.9135,59.4858,143
16.9135,60.6684,31
16.9135,61.851,174
16.9135,65.3987,116
16.9135,66.5812,110
16.9135,67.7638,53
16.9135,68.9464,144
16.9135,71.3115,57
16.9135,76.0417,48
16.9135,77.2243,213
16.9135,79.5894,244
16.9135,81.9546,96
16.9135,85.5023,29
16.9135,92.5977,174
16.9135,94.9628,174
16.9135,97.3279,174
16.9135,100.8756,55
16.9135,104.4233,174
16.9135,113.8838,134
16.9135,115.0664,127
16.9135,122.1618,116
18.0961,-126.1768,116
18.0961,-122.6291,58
18.0961,-119.0815,58
18.0961,-115.5338,116
18.0961,-110.8035,19
18.0961,-109.6209,39
18.0961,-108.4384,3
18.0961,-107.2558,131
18.0961,-104.8907,134
18.0961,-97.7953,81
18.0961,-96.6127,180
18.0961,-85.9696,116
18.0961,-84.7871,67
18.0961,-83.6045,194
18.0961,-77.6917,116
18.0961,-76.5091,23
18.0961,-74.144,90
18.0961,-72.9614,27
18.0961,-70.5963,174
18.0961,-69.4137,26
18.0961,-68.2312,90
18.0961,-65.866,29
18.0961,-63.5009,116
18.0961,-62.3183,90
18.0961,-56.4055,174
18.0961,-54.0404,116
18.0961,-51.6753,174
18.0961,-50.4927,43
18.0961,-48.1276,116
18.0961,-46.945,174
18.0961,-44.5799,174
18.0961,-43.3973,116
18.0961,-38.667,174
18.0961,-35.1193,116
18.0961,-33.9368,261
18.0961,-31.5717,174
18.0961,-29.2065,87
18.0961,-28.024,116
18.0961,-26.8414,86
18.0961,-25.6588,1
18.0961,-24.4763,87
18.0961,-23.2937,174
18.0961,-22.1111,116
18.0961,-19.746,261
18.0961,-18.5634,174
18.0961,-16.1983,174
18.0961,-11.4681,174
18.0961,-9.1029,174
18.0961,-7.9204,18
18.0961,-5.5552,174
18.0961,-4.3727,174
18.0961,-2.0075,174
18.0961,-0.825,116
18.0961,0.3576,116
18.0961,1.5402,116
18.0961,5.0879,116
18.0961,6.2704,44
18.0961,7.453,68
18.0961,9.8181,120
18.0961,11.0007,112
18.0961,12.1832,37
18.0961,13.3658,116
18.0961,15.7309,121
18.0961,16.9135,111
18.0961,18.0961,116
18.0961,19.2786,87
18.0961,20.4612,174
18.0961,21.6438,116
18.0961,22.8263,116
18.0961,26.374,261
18.0961,28.7392,174
18.0961,29.9217,174
18.0961,32.2868,174
18.0961,35.8345,183
18.0961,38.1997,174
18.0961,39.3822,174
18.0961,41.7474,195
18.0961,44.1125,91
18.0961,45.2951,85
18.0961,46.4776,90
18.0961,48.8428,261
18.0961,51.2079,87
18.0961,52.3904,174
18.0961,53.573,87
18.0961,55.9381,120
18.0961,58.3033,174
18.0961,61.851,174
18.0961,63.0335,160
18.0961,64.2161,14
18.0961,66.5812,98
18.0961,68.9464,117
18.0961,71.3115,204
18.0961,73.6766,261
18.0961,76.0417,116
18.0961,78.4069,116
18.0961,81.9546,78
18.0961,83.1371,25
18.0961,84.3197,149
18.0961,85.5023,174
18.0961,86.6848,116
18.0961,89.05,174
18.0961,99.693,116
18.0961,100.8756,119
18.0961,107.971,116
18.0961,110.3361,106
18.0961,111.5187,68
18.0961,118.6141,116
19.2786,-113.1686,231
19.2786,-111.9861,30
19.2786,-109.6209,58
19.2786,-103.7081,174
19.2786,-101.343,174
19.2786,-98.9779,118
19.2786,-94.2476,174
19.2786,-93.065,173
19.2786,-91.8825,1
19.2786,-90.6999,174
19.2786,-88.3348,128
19.2786,-87.1522,46
19.2786,-82.4219,174
19.2786,-80.0568,123
19.2786,-78.8742,51
19.2786,-76.5091,151
19.2786,-74.144,144
19.2786,-71.7789,116
19.2786,-68.2312,166
19.2786,-67.0486,134
19.2786,-65.866,174
19.2786,-62.3183,94
19.2786,-61.1358,77
19.2786,-59.9532,195
19.2786,-58.7706,66
19.2786,-57.5881,256
19.2786,-56.4055,5
19.2786,-55.223,174
19.2786,-54.0404,5
19.2786,-52.8578,111
19.2786,-51.6753,114
19.2786,-50.4927,160
19.2786,-49.3101,58
19.2786,-48.1276,116
19.2786,-46.945,116
19.2786,-43.3973,135
19.2786,-41.0322,174
19.2786,-39.8496,174
19.2786,-37.4845,56
19.2786,-36.3019,118
19.2786,-35.1193,174
19.2786,-32.7542,233
19.2786,-30.3891,211
19.2786,-29.2065,111
19.2786,-28.024,5
19.2786,-26.8414,174
19.2786,-25.6588,116
19.2786,-23.2937,261
19.2786,-20.9286,116
19.2786,-18.5634,47
19.2786,-17.3809,8
19.2786,-16.1983,166
19.2786,-15.0157,174
19.2786,-13.8332,174
19.2786,-11.4681,174
19.2786,-7.9204,243
19.2786,-4.3727,174
19.2786,-0.825,87
19.2786,0.3576,116
19.2786,2.7227,174
19.2786,3.9053,116
19.2786,5.0879,87
19.2786,6.2704,149
19.2786,8.6355,174
19.2786,11.0007,149
19.2786,13.3658,174
19.2786,14.5484,116
19.2786,15.7309,116
19.2786,18.0961,116
19.2786,19.2786,103
19.2786,21.6438,116
19.2786,24.0089,174
19.2786,27.5566,116
19.2786,28.7392,113
19.2786,29.9217,148
19.2786,31.1043,116
19.2786,33.4694,261
19.2786,34.652,84
19.2786,37.0171,174
19.2786,39.3822,174
19.2786,40.5648,27
19.2786,41.7474,39
19.2786,42.9299,116
19.2786,44.1125,85
19.2786,46.4776,174
19.2786,47.6602,60
19.2786,51.2079,228
19.2786,52.3904,116
19.2786,54.7556,174
19.2786,55.9381,14
19.2786,57.1207,127
19.2786,59.4858,63
19.2786,60.6684,81
19.2786,63.0335,174
19.2786,64.2161,116
19.2786,65.3987,116
19.2786,67.7638,174
19.2786,70.1289,174
19.2786,72.4941,58
19.2786,77.2243,116
19.2786,79.5894,174
19.2786,81.9546,114
19.2786,87.8674,116
19.2786,89.05,116
19.2786,91.4151,174
19.2786,93.7802,174
19.2786,96.1453,174
19.2786,98.5105,116
19.2786,103.2407,116
19.2786,106.7884,116
19.2786,116.249,87
19.2786,120.9792,116
19.2786,124.5269,116
19.2786,126.892,70
19.2786,128.0746,17
20.4612,-120.264,116
20.4612,-117.8989,116
20.4612,-109.6209,116
20.4612,-107.2558,29
20.4612,-106.0732,232
20.4612,-98.9779,56
20.4612,-96.6127,174
20.4612,-93.065,87
20.4612,-88.3348,78
20.4612,-85.9696,232
20.4612,-83.6045,116
20.4612,-80.0568,78
20.4612,-77.6917,261
20.4612,-75.3266,99
20.4612,-72.9614,116
20.4612,-70.5963,174
20.4612,-68.2312,48
20.4612,-67.0486,48
20.4612,-65.866,126
20.4612,-64.6835,88
20.4612,-63.5009,173
20.4612,-61.1358,230
20.4612,-58.7706,116
20.4612,-55.223,116
20.4612,-54.0404,174
20.4612,-52.8578,37
20.4612,-51.6753,110
20.4612,-50.4927,22
20.4612,-49.3101,116
20.4612,-48.1276,1
20.4612,-46.945,115
20.4612,-45.7624,116
20.4612,-43.3973,126
20.4612,-42.2147,116
20.4612,-39.8496,174
20.4612,-38.667,261
20.4612,-36.3019,70
20.4612,-33.9368,116
20.4612,-32.7542,28
20.4612,-31.5717,116
20.4612,-30.3891,50
20.4612,-29.2065,116
20.4612,-26.8414,87
20.4612,-25.6588,196
20.4612,-24.4763,65
20.4612,-22.1111,174
20.4612,-19.746,174
20.4612,-18.5634,214
20.4612,-16.1983,116
20.4612,-13.8332,261
20.4612,-12.6506,116
20.4612,-11.4681,174
20.4612,-9.1029,174
20.4612,-7.9204,81
20.4612,-6.7378,174
20.4612,-3.1901,116
20.4612,-2.0075,174
20.4612,-0.825,116
20.4612,1.5402,116
20.4612,2.7227,87
20.4612,3.9053,116
20.4612,6.2704,116
20.4612,7.453,233
20.4612,9.8181,261
20.4612,11.0007,84
20.4612,12.1832,177
20.4612,13.3658,116
20.4612,14.5484,58
20.4612,16.9135,174
20.4612,19.2786,158
20.4612,21.6438,116
20.4612,22.8263,174
20.4612,25.1915,116
20.4612,26.374,116
20.4612,27.5566,148
20.4612,31.1043,116
20.4612,32.2868,116
20.4612,33.4694,174
20.4612,34.652,4
20.4612,35.8345,173
20.4612,38.1997,174
20.4612,39.3822,174
20.4612,41.7474,191
20.4612,42.9299,145
20.4612,45.2951,116
20.4612,47.6602,114
20.4612,48.8428,114
20.4612,50.0253,2
20.4612,51.2079,33
20.4612,53.573,116
20.4612,55.9381,174
20.4612,57.1207,61
20.4612,58.3033,200
20.4612,60.6684,117
20.4612,65.3987,87
20.4612,66.5812,174
20.4612,72.4941,116
20.4612,74.8592,261
20.4612,78.4069,116
20.4612,79.5894,116
20.4612,81.9546,147
20.4612,84.3197,174
20.4612,86.6848,174
20.4612,92.5977,130
20.4612,94.9628,114
20.4612,99.693,174
20.4612,104.4233,174
20.4612,107.971,56
20.4612,109.1536,118
20.4612,112.7013,49
20.4612,113.8838,125
21.6438,-127.3594,116
21.6438,-123.8117,116
21.6438,-117.8989,58
21.6438,-115.5338,109
21.6438,-114.3512,152
21.6438,-108.4384,62
21.6438,-103.7081,116
21.6438,-101.343,174
21.6438,-98.9779,144
21.6438,-97.7953,1
21.6438,-95.4302,50
21.6438,-94.2476,124
21.6438,-90.6999,160
21.6438,-88.3348,96
21.6438,-87.1522,87
21.6438,-85.9696,29
21.6438,-82.4219,116
21.6438,-81.2394,3
21.6438,-80.0568,180
21.6438,-75.3266,162
21.6438,-71.7789,116
21.6438,-69.4137,116
21.6438,-68.2312,116
21.6438,-64.6835,126
21.6438,-62.3183,174
21.6438,-61.1358,31
21.6438,-59.9532,87
21.6438,-57.5881,199
21.6438,-56.4055,62
21.6438,-52.8578,261
21.6438,-50.4927,239
21.6438,-45.7624,116
21.6438,-44.5799,116
21.6438,-43.3973,116
21.6438,-41.0322,116
21.6438,-39.8496,116
21.6438,-36.3019,191
21.6438,-33.9368,116
21.6438,-32.7542,174
21.6438,-30.3891,115
21.6438,-29.2065,116
21.6438,-28.024,116
21.6438,-26.8414,174
21.6438,-23.2937,174
21.6438,-20.9286,87
21.6438,-19.746,116
21.6438,-18.5634,174
21.6438,-17.3809,116
21.6438,-15.0157,174
21.6438,-12.6506,174
21.6438,-10.2855,174
21.6438,-9.1029,26
21.6438,-7.9204,154
21.6438,-6.7378,84
21.6438,-5.5552,174
21.6438,-2.0075,116
21.6438,-0.825,87
21.6438,0.3576,116
21.6438,2.7227,116
21.6438,3.9053,87
21.6438,5.0879,116
21.6438,6.2704,174
21.6438,7.453,28
21.6438,8.6355,116
21.6438,13.3658,116
21.6438,14.5484,58
21.6438,15.7309,116
21.6438,16.9135,116
21.6438,18.0961,174
21.6438,20.4612,261
21.6438,21.6438,116
21.6438,24.0089,160
21.6438,25.1915,116
21.6438,26.374,29
21.6438,27.5566,84
21.6438,28.7392,116
21.6438,31.1043,30
21.6438,32.2868,174
21.6438,34.652,108
21.6438,37.0171,174
21.6438,38.1997,22
21.6438,41.7474,70
21.6438,42.9299,116
21.6438,45.2951,114
21.6438,46.4776,116
21.6438,47.6602,107
21.6438,48.8428,154
21.6438,50.0253,174
21.6438,52.3904,252
21.6438,54.7556,174
21.6438,55.9381,116
21.6438,59.4858,174
21.6438,61.851,116
21.6438,63.0335,116
21.6438,65.3987,116
21.6438,68.9464,174
21.6438,71.3115,174
21.6438,72.4941,173
21.6438,73.6766,1
21.6438,76.0417,261
21.6438,83.1371,174
21.6438,87.8674,144
21.6438,89.05,117
21.6438,90.2325,81
21.6438,91.4151,93
21.6438,92.5977,44
21.6438,94.9628,60
21.6438,97.3279,174
21.6438,102.0582,174
21.6438,106.7884,174
21.6438,111.5187,116
21.6438,118.6141,116
21.6438,122.1618,84
21.6438,123.3443,3
22.8263,-120.264,87
22.8263,-111.9861,59
22.8263,-110.8035,115
22.8263,-108.4384,199
22.8263,-104.8907,116
22.8263,-97.7953,116
22.8263,-95.4302,116
22.8263,-93.065,151
22.8263,-90.6999,101
22.8263,-88.3348,95
22.8263,-84.7871,174
22.8263,-82.4219,116
22.8263,-81.2394,8
22.8263,-80.0568,116
22.8263,-78.8742,174
22.8263,-76.5091,149
22.8263,-75.3266,21
22.8263,-74.144,66
22.8263,-72.9614,174
22.8263,-70.5963,116
22.8263,-68.2312,87
22.8263,-67.0486,116
22.8263,-64.6835,48
22.8263,-61.1358,261
22.8263,-58.7706,51
22.8263,-55.223,174
22.8263,-50.4927,32
22.8263,-49.3101,189
22.8263,-48.1276,72
22.8263,-46.945,116
22.8263,-45.7624,116
22.8263,-43.3973,116
22.8263,-42.2147,116
22.8263,-41.0322,116
22.8263,-37.4845,174
22.8263,-36.3019,116
22.8263,-35.1193,116
22.8263,-33.9368,174
22.8263,-31.5717,174
22.8263,-30.3891,1
22.8263,-29.2065,116
22.8263,-28.024,116
22.8263,-24.4763,174
22.8263,-23.2937,116
22.8263,-22.1111,174
22.8263,-19.746,155
22.8263,-16.1983,116
22.8263,-13.8332,174
22.8263,-11.4681,116
22.8263,-7.9204,174
22.8263,-6.7378,177
22.8263,-3.1901,174
22.8263,-2.0075,174
22.8263,-0.825,116
22.8263,1.5402,116
22.8263,2.7227,87
22.8263,3.9053,116
22.8263,5.0879,87
22.8263,7.453,116
22.8263,9.8181,174
22.8263,12.1832,116
22.8263,13.3658,35
22.8263,14.5484,116
22.8263,15.7309,87
22.8263,18.0961,116
22.8263,19.2786,116
22.8263,21.6438,159
22.8263,22.8263,27
22.8263,24.0089,101
22.8263,25.1915,116
22.8263,26.374,116
22.8263,27.5566,114
22.8263,28.7392,147
22.8263,29.9217,138
22.8263,31.1043,93
22.8263,32.2868,8
22.8263,33.4694,170
22.8263,34.652,70
22.8263,37.0171,116
22.8263,38.1997,239
22.8263,40.5648,242
22.8263,41.7474,174
22.8263,44.1125,32
22.8263,45.2951,60
22.8263,46.4776,116
22.8263,50.0253,62
22.8263,51.2079,29
22.8263,52.3904,9
22.8263,58.3033,174
22.8263,60.6684,116
22.8263,63.0335,116
22.8263,64.2161,116
22.8263,67.7638,174
22.8263,70.1289,175
22.8263,74.8592,65
22.8263,78.4069,261
22.8263,80.772,261
22.8263,85.5023,174
22.8263,86.6848,116
22.8263,92.5977,5
22.8263,93.7802,169
22.8263,94.9628,37
22.8263,96.1453,137
22.8263,99.693,174
22.8263,102.0582,20
22.8263,104.4233,174
22.8263,109.1536,87
22.8263,112.7013,116
22.8263,115.0664,76
22.8263,116.249,40
22.8263,119.7966,116
22.8263,125.7095,116
24.0089,-122.6291,87
24.0089,-116.7163,116
24.0089,-106.0732,116
24.0089,-102.5255,174
24.0089,-100.1604,174
24.0089,-97.7953,41
24.0089,-93.065,110
24.0089,-90.6999,76
24.0089,-88.3348,79
24.0089,-87.1522,6
24.0089,-85.9696,255
24.0089,-83.6045,87
24.0089,-81.2394,50
24.0089,-76.5091,112
24.0089,-71.7789,174
24.0089,-69.4137,174
24.0089,-67.0486,87
24.0089,-65.866,116
24.0089,-63.5009,174
24.0089,-58.7706,210
24.0089,-57.5881,1
24.0089,-56.4055,86
24.0089,-55.223,174
24.0089,-54.0404,170
24.0089,-52.8578,91
24.0089,-51.6753,157
24.0089,-50.4927,72
24.0089,-46.945,261
24.0089,-45.7624,174
24.0089,-43.3973,176
24.0089,-41.0322,74
24.0089,-39.8496,9
24.0089,-38.667,165
24.0089,-37.4845,87
24.0089,-36.3019,116
24.0089,-35.1193,116
24.0089,-30.3891,116
24.0089,-29.2065,174
24.0089,-28.024,116
24.0089,-26.8414,110
24.0089,-25.6588,64
24.0089,-24.4763,116
24.0089,-20.9286,87
24.0089,-19.746,19
24.0089,-18.5634,116
24.0089,-16.1983,116
24.0089,-15.0157,174
24.0089,-13.8332,116
24.0089,-12.6506,174
24.0089,-10.2855,174
24.0089,-6.7378,174
24.0089,-5.5552,261
24.0089,-3.1901,116
24.0089,-2.0075,78
24.0089,-0.825,96
24.0089,0.3576,116
24.0089,1.5402,116
24.0089,2.7227,116
24.0089,3.9053,87
24.0089,6.2704,261
24.0089,7.453,116
24.0089,8.6355,116
24.0089,11.0007,261
24.0089,12.1832,68
24.0089,13.3658,158
24.0089,14.5484,219
24.0089,16.9135,116
24.0089,19.2786,116
24.0089,20.4612,116
24.0089,22.8263,75
24.0089,24.0089,178
24.0089,26.374,223
24.0089,27.5566,10
24.0089,28.7392,54
24.0089,29.9217,124
24.0089,32.2868,253
24.0089,35.8345,116
24.0089,39.3822,116
24.0089,40.5648,19
24.0089,41.7474,174
24.0089,42.9299,84
24.0089,44.1125,145
24.0089,45.2951,166
24.0089,46.4776,8
24.0089,47.6602,174
24.0089,48.8428,104
24.0089,50.0253,8
24.0089,51.2079,232
24.0089,53.573,174
24.0089,55.9381,174
24.0089,57.1207,174
24.0089,59.4858,174
24.0089,61.851,116
24.0089,63.0335,77
24.0089,64.2161,184
24.0089,65.3987,58
24.0089,66.5812,116
24.0089,70.1289,86
24.0089,71.3115,59
24.0089,72.4941,202
24.0089,74.8592,196
24.0089,76.0417,122
24.0089,77.2243,120
24.0089,83.1371,174
24.0089,89.05,116
24.0089,90.2325,28
24.0089,91.4151,146
24.0089,97.3279,174
24.0089,102.0582,96
24.0089,106.7884,174
24.0089,110.3361,90
24.0089,111.5187,84
24.0089,117.4315,116
25.1915,-126.1768,10
25.1915,-124.9943,106
25.1915,-116.7163,58
25.1915,-114.3512,56
25.1915,-113.1686,118
25.1915,-110.8035,58
25.1915,-109.6209,116
25.1915,-103.7081,87
25.1915,-97.7953,133
25.1915,-95.4302,54
25.1915,-94.2476,120
25.1915,-91.8825,29
25.1915,-90.6999,156
25.1915,-88.3348,76
25.1915,-83.6045,162
25.1915,-82.4219,12
25.1915,-81.2394,174
25.1915,-78.8742,174
25.1915,-76.5091,98
25.1915,-75.3266,54
25.1915,-74.144,207
25.1915,-70.5963,116
25.1915,-69.4137,1
25.1915,-68.2312,173
25.1915,-67.0486,174
25.1915,-64.6835,116
25.1915,-62.3183,116
25.1915,-59.9532,261
25.1915,-57.5881,194
25.1915,-56.4055,67
25.1915,-55.223,80
25.1915,-51.6753,156
25.1915,-49.3101,261
25.1915,-44.5799,116
25.1915,-43.3973,85
25.1915,-41.0322,187
25.1915,-39.8496,16
25.1915,-38.667,82
25.1915,-37.4845,116
25.1915,-33.9368,116
25.1915,-32.7542,116
25.1915,-31.5717,231
25.1915,-30.3891,30
25.1915,-26.8414,8
25.1915,-25.6588,4
25.1915,-24.4763,145
25.1915,-22.1111,261
25.1915,-20.9286,116
25.1915,-18.5634,116
25.1915,-17.3809,116
25.1915,-16.1983,116
25.1915,-12.6506,116
25.1915,-11.4681,192
25.1915,-9.1029,183
25.1915,-7.9204,78
25.1915,-6.7378,1
25.1915,-5.5552,116
25.1915,-4.3727,20
25.1915,-3.1901,65
25.1915,-2.0075,82
25.1915,-0.825,87
25.1915,0.3576,116
25.1915,1.5402,116
25.1915,2.7227,43
25.1915,3.9053,87
25.1915,5.0879,116
25.1915,7.453,87
25.1915,8.6355,243
25.1915,9.8181,18
25.1915,12.1832,116
25.1915,13.3658,174
25.1915,14.5484,42
25.1915,15.7309,87
25.1915,16.9135,116
25.1915,18.0961,87
25.1915,19.2786,116
25.1915,21.6438,116
25.1915,22.8263,116
25.1915,24.0089,83
25.1915,26.374,28
25.1915,27.5566,32
25.1915,28.7392,83
25.1915,31.1043,226
25.1915,32.2868,35
25.1915,33.4694,174
25.1915,35.8345,116
25.1915,37.0171,174
25.1915,40.5648,116
25.1915,44.1125,75
25.1915,45.2951,88
25.1915,46.4776,174
25.1915,48.8428,179
25.1915,50.0253,82
25.1915,52.3904,116
25.1915,54.7556,116
25.1915,55.9381,174
25.1915,58.3033,99
25.1915,59.4858,28
25.1915,60.6684,116
25.1915,61.851,116
25.1915,66.5812,174
25.1915,67.7638,261
25.1915,70.1289,172
25.1915,71.3115,62
25.1915,73.6766,174
25.1915,76.0417,19
25.1915,78.4069,80
25.1915,79.5894,181
25.1915,81.9546,116
25.1915,85.5023,174
25.1915,87.8674,116
25.1915,90.2325,122
25.1915,92.5977,174
25.1915,94.9628,174
25.1915,96.1453,17
25.1915,97.3279,41
25.1915,99.693,174
25.1915,102.0582,116
25.1915,104.4233,174
25.1915,109.1536,106
25.1915,113.8838,174
25.1915,122.1618,116
26.374,-122.6291,116
26.374,-119.0815,174
26.374,-111.9861,58
26.374,-110.8035,28
26.374,-107.2558,116
26.374,-104.8907,127
26.374,-103.7081,47
26.374,-101.343,174
26.374,-98.9779,174
26.374,-96.6127,54
26.374,-95.4302,2
26.374,-93.065,174
26.374,-90.6999,116
26.374,-88.3348,185
26.374,-85.9696,146
26.374,-84.7871,115
26.374,-82.4219,121
26.374,-78.8742,116
26.374,-76.5091,163
26.374,-72.9614,166
26.374,-71.7789,95
26.374,-69.4137,174
26.374,-68.2312,116
26.374,-67.0486,115
26.374,-64.6835,116
26.374,-63.5009,174
26.374,-61.1358,116
26.374,-58.7706,116
26.374,-55.223,53
26.374,-54.0404,128
26.374,-52.8578,27
26.374,-51.6753,78
26.374,-50.4927,174
26.374,-48.1276,261
26.374,-45.7624,261
26.374,-42.2147,174
26.374,-41.0322,87
26.374,-39.8496,162
26.374,-38.667,1
26.374,-36.3019,121
26.374,-35.1193,140
26.374,-33.9368,116
26.374,-32.7542,116
26.374,-30.3891,116
26.374,-28.024,174
26.374,-26.8414,137
26.374,-25.6588,112
26.374,-24.4763,222
26.374,-23.2937,39
26.374,-22.1111,203
26.374,-20.9286,58
26.374,-19.746,174
26.374,-17.3809,116
26.374,-16.1983,116
26.374,-15.0157,116
26.374,-13.8332,116
26.374,-12.6506,87
26.374,-11.4681,40
26.374,-10.2855,116
26.374,-7.9204,116
26.374,-6.7378,115
26.374,-4.3727,191
26.374,-3.1901,126
26.374,-2.0075,38
26.374,0.3576,174
26.374,1.5402,174
26.374,2.7227,131
26.374,5.0879,174
26.374,6.2704,174
26.374,7.453,87
26.374,11.0007,174
26.374,14.5484,174
26.374,16.9135,116
26.374,18.0961,116
26.374,19.2786,116
26.374,20.4612,116
26.374,21.6438,87
26.374,22.8263,116
26.374,25.1915,261
26.374,27.5566,229
26.374,29.9217,232
26.374,33.4694,116
26.374,34.652,116
26.374,37.0171,116
26.374,38.1997,233
26.374,39.3822,28
26.374,40.5648,116
26.374,42.9299,174
26.374,44.1125,98
26.374,47.6602,66
26.374,51.2079,174
26.374,52.3904,116
26.374,53.573,116
26.374,54.7556,58
26.374,58.3033,134
26.374,60.6684,174
26.374,64.2161,174
26.374,68.9464,69
26.374,71.3115,27
26.374,74.8592,220
26.374,76.0417,16
26.374,77.2243,135
26.374,78.4069,126
26.374,80.772,174
26.374,83.1371,261
26.374,85.5023,174
26.374,89.05,88
26.374,90.2325,51
26.374,96.1453,116
26.374,100.8756,15
26.374,102.0582,41
26.374,105.6059,58
26.374,106.7884,116
26.374,109.1536,68
26.374,111.5187,2
26.374,116.249,116
26.374,119.7966,116
26.374,125.7095,116
27.5566,-115.5338,174
27.5566,-110.8035,88
27.5566,-108.4384,58
27.5566,-102.5255,87
27.5566,-95.4302,118
27.5566,-87.1522,87
27.5566,-84.7871,85
27.5566,-82.4219,53
27.5566,-80.0568,174
27.5566,-77.6917,174
27.5566,-75.3266,184
27.5566,-74.144,77
27.5566,-69.4137,83
27.5566,-68.2312,4
27.5566,-67.0486,1
27.5566,-64.6835,2
27.5566,-63.5009,172
27.5566,-62.3183,116
27.5566,-59.9532,174
27.5566,-57.5881,116
27.5566,-55.223,174
27.5566,-52.8578,174
27.5566,-46.945,45
27.5566,-44.5799,116
27.5566,-42.2147,116
27.5566,-41.0322,3
27.5566,-39.8496,113
27.5566,-38.667,116
27.5566,-37.4845,174
27.5566,-36.3019,116
27.5566,-33.9368,116
27.5566,-32.7542,96
27.5566,-31.5717,116
27.5566,-29.2065,174
27.5566,-28.024,137
27.5566,-26.8414,37
27.5566,-25.6588,174
27.5566,-23.2937,116
27.5566,-19.746,174
27.5566,-18.5634,116
27.5566,-16.1983,174
27.5566,-15.0157,116
27.5566,-13.8332,116
27.5566,-10.2855,174
27.5566,-9.1029,116
27.5566,-7.9204,116
27.5566,-5.5552,261
27.5566,-3.1901,87
27.5566,-0.825,261
27.5566,0.3576,116
27.5566,3.9053,117
27.5566,5.0879,25
27.5566,7.453,25
27.5566,9.8181,174
